game_id,move_number,increment_sec,time_left_sec,time_spent_sec,time_left_ratio,eval_volatility,pieces_remaining,material_density,num_minor_pieces,num_rooks,num_queens,num_pawns,complexity_material_score,white_castled_king,white_castled_queen,black_castled_king,black_castled_queen,queen_present,is_opening,is_middlegame,is_endgame,is_pawn_move,is_knight_move,is_bishop_move,is_rook_move,is_queen_move,is_king_move,avg_time_spent_per_move,time_spent_ratio,is_mate_threat,is_checkmate,is_inaccuracy,is_mistake,is_blunder,eval_unified,complexity_material_norm,eval_volatility_norm,time_left_ratio_clipped,time_pressure_norm,material_time_pressure_int,time_eval_volatility_int,move_number_norm,late_endgame_int,cumulative_time_pressure,color_white
WGJV5DRb,56,5,76.99,1.0,0.12831666666666666,59.873941651513874,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.08520056408649326,0,0,0,0,0,10.0,0.1794871794871795,0.2003530203047289,0.12831666666666666,0.8716833333333334,0.15645598290598292,0.17464438858262712,0.632183908045977,0.632183908045977,1.214168895778305,1
WGJV5DRb,57,5,73.87,8.120000000000001,0.12311666666666668,5.2493385826745405,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.6918285803823253,0,0,0,0,0,0.0,0.1794871794871795,0.017565585472263574,0.12311666666666668,0.8768833333333333,0.15738931623931623,0.015402969140870058,0.6436781609195402,0.6436781609195402,1.2050050305959195,1
WGJV5DRb,58,5,77.07,1.7999999999999998,0.12844999999999998,5.2493385826745405,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.15336101535568786,0,0,0,0,0,12.0,0.1794871794871795,0.017565585472263574,0.12844999999999998,0.87155,0.1564320512820513,0.015309286018351319,0.6551724137931034,0.6551724137931034,1.1868732372297086,1
WGJV5DRb,59,5,77.47,4.6,0.12911666666666666,14.079141387961917,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,1,0,0,0,11.737011494252874,0.39192259479786895,0,0,0,0,0,34.0,0.1794871794871795,0.047112289964029136,0.12911666666666666,0.8708833333333333,0.15631239316239318,0.04102930812484024,0.6666666666666666,0.6666666666666666,1.1733994975274737,1
WGJV5DRb,60,5,70.03,12.440000000000001,0.11671666666666666,10.873004286866728,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,1,0,0,11.737011494252874,1.0598950172359762,0,0,0,0,0,36.0,0.1794871794871795,0.036383762093687606,0.11671666666666666,0.8832833333333333,0.1585380341880342,0.03213717066131937,0.6781609195402298,0.6781609195402298,1.1715077561892822,1
WGJV5DRb,61,5,72.91,2.12,0.12151666666666666,4.784233364802441,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,1,0,0,11.737011494252874,0.18062519586336573,0,0,0,0,0,45.0,0.1794871794871795,0.01600922835613227,0.12151666666666666,0.8784833333333333,0.15767649572649572,0.014063840290389595,0.6896551724137931,0.6896551724137931,1.1552637797904968,1
WGJV5DRb,62,5,66.99,10.92,0.11164999999999999,7.3484692283495345,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,1,0,0,11.737011494252874,0.9303901598245063,0,0,0,0,0,54.0,0.1794871794871795,0.0245897958929344,0.11164999999999999,0.88835,0.1594474358974359,0.021844345181488273,0.7011494252873564,0.7011494252873564,1.1516367859200776,1
WGJV5DRb,63,5,61.87,10.120000000000001,0.10311666666666666,9.46337971105226,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,1,0,0,0,11.737011494252874,0.8622297085553119,0,0,0,0,0,31.0,0.1794871794871795,0.03166680955189583,0.10311666666666666,0.8968833333333334,0.16097905982905983,0.028401433706936173,0.7126436781609196,0.7126436781609196,1.1470430227873034,1
WGJV5DRb,64,5,59.79,7.08,0.09965,9.41629792788369,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.6032199937323722,0,0,0,0,0,44.0,0.1794871794871795,0.03150926225838276,0.09965,0.90035,0.16160128205128205,0.02836936427433492,0.7241379310344828,0.7241379310344828,1.1385457879583203,1
WGJV5DRb,65,5,55.07,9.719999999999999,0.09178333333333333,8.65383665716478,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.8281494829207143,0,0,0,0,0,52.0,0.1794871794871795,0.028957878229867697,0.09178333333333333,0.9082166666666667,0.16301324786324786,0.026300027639669675,0.735632183908046,0.735632183908046,1.1337704601885108,1
WGJV5DRb,66,5,52.83,7.24,0.08805,3.559026084010437,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,1,0,0,0,0,0,11.737011494252874,0.6168520839862112,0,0,0,0,0,45.0,0.1794871794871795,0.011909381704399173,0.08805,0.91195,0.16368333333333335,0.010860760645326826,0.7471264367816092,0.7471264367816092,1.1259383635793851,1
WGJV5DRb,67,5,51.71,6.12,0.08618333333333333,9.626352718795768,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.5214274522093387,0,0,0,0,0,68.0,0.1794871794871795,0.03221215755185888,0.08618333333333333,0.9138166666666667,0.16401837606837608,0.02943600644018118,0.7586206896551724,0.7586206896551724,1.1169158126634144,1
WGJV5DRb,68,5,29.07,27.64,0.04845,46.91126375047539,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,2.3549435913506738,0,0,0,0,0,154.0,0.1794871794871795,0.15697669335724862,0.04845,0.95155,0.17079102564102563,0.14937117256408994,0.7701149425287356,0.7701149425287356,1.1351221035264623,1
WGJV5DRb,69,5,31.55,2.52,0.052583333333333336,35.91038228083287,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.214705421497963,0,0,0,0,0,127.0,0.1794871794871795,0.12016502257590002,0.052583333333333336,0.9474166666666667,0.1700491452991453,0.11384634513878394,0.7816091954022989,0.7816091954022989,1.1217827313231505,1
WGJV5DRb,70,5,24.75,11.8,0.04125,17.745108872274887,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,1,0,0,0,11.737011494252874,1.0053666562206205,0,0,0,0,0,170.0,0.1794871794871795,0.059379524048866796,0.04125,0.95875,0.17208333333333334,0.05693011868185104,0.7931034482758621,0.7931034482758621,1.1201196445359718,1
WGJV5DRb,71,5,27.31,2.44,0.045516666666666664,20.51016008388688,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,1,0,0,11.737011494252874,0.20788937637104354,0,0,0,0,0,171.0,0.1794871794871795,0.06863206941773689,0.045516666666666664,0.9544833333333334,0.17131752136752137,0.06550816639140623,0.8045977011494253,0.8045977011494253,1.1072713308998459,1
WGJV5DRb,72,5,19.55,12.76,0.03258333333333333,28.522895287041877,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,1,0,0,0,11.737011494252874,1.0871591977436539,0,0,0,0,0,231.0,0.1794871794871795,0.09544466358763382,0.03258333333333333,0.9674166666666667,0.1736388888888889,0.09233475829907008,0.8160919540229885,0.8160919540229885,1.106991995717121,1
WGJV5DRb,73,5,15.31,9.24,0.025516666666666667,24.944382578492945,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.7872532121591977,0,0,0,0,0,211.0,0.1794871794871795,0.08347007481695269,0.025516666666666667,0.9744833333333334,0.17490726495726497,0.08134019674120678,0.8275862068965517,0.8275862068965517,1.102612012380711,1
WGJV5DRb,74,5,16.91,3.4,0.028183333333333335,14.337208778404378,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.28968191789407705,0,0,0,0,0,246.0,0.1794871794871795,0.04797584729282911,0.028183333333333335,0.9718166666666667,0.17442863247863247,0.04662372799662621,0.8390804597701149,0.8390804597701149,1.0916264705633243,1
WGJV5DRb,75,5,20.03,1.88,0.033383333333333334,41.432676315520176,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.16017706048260733,0,0,0,0,0,311.0,0.1794871794871795,0.13864398451396734,0.033383333333333334,0.9666166666666667,0.17349529914529915,0.13401558616427606,0.8505747126436781,0.8505747126436781,1.0792071450955811,1
WGJV5DRb,76,5,10.51,10.51,0.017516666666666666,221.03745283448134,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,1,0,0,11.737011494252874,1.0,0,0,0,0,0,744.0,0.1794871794871795,0.7396459971452818,0.017516666666666666,0.9824833333333334,0.1763431623931624,0.7266898647619536,0.8620689655172413,0.8620689655172413,1.0781649458180078,1
WGJV5DRb,77,5,14.99,0.5199999999999996,0.024983333333333333,186.40875039069982,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,1,0,0,11.737011494252874,0.04430429332497646,0,0,0,0,0,653.0,0.1794871794871795,0.6237697923644671,0.024983333333333333,0.9750166666666666,0.17500299145299145,0.6081859437185615,0.8735632183908046,0.8735632183908046,1.0647381840973191,1
WGJV5DRb,78,5,13.31,6.68,0.022183333333333333,44.1235638733873,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.5691397680977749,0,0,0,0,0,648.0,0.1794871794871795,0.14764835995089773,0.022183333333333333,0.9778166666666667,0.17550555555555555,0.144373027165987,0.8850574712643678,0.8850574712643678,1.0583843582511712,1
WGJV5DRb,79,5,17.31,1.0,0.028849999999999997,301.4701017053303,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,1,0,0,0,0,0,11.737011494252874,0.08520056408649326,0,0,0,0,1,11.0,0.1794871794871795,1.0,0.028849999999999997,0.97115,0.17430897435897436,0.97115,0.896551724137931,0.896551724137931,1.046065576046555,1
WGJV5DRb,80,5,21.47,0.8399999999999999,0.035783333333333334,296.1332282755329,10,0.3125,0,1,0,9,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.07156847383265433,0,0,0,0,0,29.0,0.1794871794871795,0.9909350388674905,0.035783333333333334,0.9642166666666667,0.17306452991452992,0.9554760800600155,0.9080459770114943,0.9080459770114943,1.0338843622688811,1
WGJV5DRb,81,5,26.51,0.0,0.04418333333333334,11.953614051360738,8,0.25,0,1,0,8,13,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.0,0,0,0,0,0,0.0,0.16666666666666666,0.03999974968553981,0.04418333333333334,0.9558166666666666,0.15930277777777777,0.03823242741193371,0.9195402298850575,0.9195402298850575,1.0211203577964258,1
WGJV5DRb,82,5,30.27,1.2400000000000002,0.05045,13.67073110293992,7,0.21875,0,1,0,7,12,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.10564869946725165,0,0,0,0,0,0.0,0.15384615384615385,0.045745648118333926,0.05045,0.94955,0.1460846153846154,0.04343778017076398,0.9310344827586207,0.9310344827586207,1.0099560692802163,1
WGJV5DRb,83,5,28.51,6.76,0.04751666666666667,0.4714045207910317,7,0.21875,0,1,0,7,12,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.5759558132246944,0,0,0,0,0,1.0,0.15384615384615385,0.0015774361420115145,0.04751666666666667,0.9524833333333333,0.14653589743589746,0.0015024816346636007,0.9425287356321839,0.9425287356321839,1.0047271505325595,1
WGJV5DRb,84,5,18.67,14.84,0.03111666666666667,0.4714045207910317,7,0.21875,0,1,0,7,12,1,0,1,0,0,0,0,1,1,0,0,0,0,0,11.737011494252874,1.26437637104356,0,0,0,0,0,0.0,0.15384615384615385,0.0015774361420115145,0.03111666666666667,0.9688833333333333,0.14905897435897436,0.0015283515873925895,0.9540229885057471,0.9540229885057471,1.0078182126814998,1
WGJV5DRb,85,5,7.91,7.91,0.013183333333333333,0.4714045207910317,7,0.21875,0,1,0,7,12,1,0,1,0,0,0,0,1,1,0,0,0,0,0,11.737011494252874,1.0,0,0,0,0,0,0.0,0.15384615384615385,0.0015774361420115145,0.013183333333333333,0.9868166666666667,0.15181794871794874,0.0015566402755393294,0.9655172413793104,0.9655172413793104,1.0077262337087765,1
WGJV5DRb,86,5,7.61,5.3,0.012683333333333335,0.0,7,0.21875,0,1,0,7,12,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11.737011494252874,0.45156298965841424,0,0,0,0,0,0.0,0.15384615384615385,0.0,0.012683333333333335,0.9873166666666666,0.1518948717948718,0.0,0.9770114942528736,0.9770114942528736,1.0012592192430747,1
WGJV5DRb,87,5,8.95,3.66,0.014916666666666665,2665.8397055253636,6,0.1875,0,0,0,7,7,1,0,1,0,0,0,0,1,1,0,0,0,0,0,11.737011494252874,0.3118340645565653,1,0,0,0,0,-5655.1,0.08974358974358974,1.0,0.014916666666666665,0.9850833333333333,0.08840491452991453,0.9850833333333333,0.9885057471264368,0.9885057471264368,0.9933347921777125,1
WtHzLqnH,3,5,604.59,3.16,1.0076500000000002,16.027753706895076,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0,15.223846153846154,0.20756909706432217,0,0,0,0,0,46.0,1.0,0.05363282882839149,1.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.11911138059387265,1
WtHzLqnH,4,5,608.27,1.3199999999999998,1.0137833333333333,19.48218559493661,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0,15.223846153846154,0.08670607852053963,0,0,0,0,0,0.0,1.0,0.06519221247870088,1.0,0.0,0.0,0.0,0.057692307692307696,0.0,0.11101005507553938,1
WtHzLqnH,5,5,612.43,0.8399999999999999,1.0207166666666665,21.684607956387456,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,0,1,0,0,0,15.223846153846154,0.05517659542216158,0,0,0,0,0,0.0,1.0,0.07256206253252966,1.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.09984336314486382,1
WtHzLqnH,6,5,616.43,1.0,1.0273833333333333,0.0,32,1.0,8,4,2,16,78,0,0,1,0,1,1,0,0,0,1,0,0,0,0,15.223846153846154,0.06568642312162094,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09615384615384616,0.0,0.09415053980765668,1
WtHzLqnH,7,5,619.79,1.6400000000000001,1.0329833333333334,0.0,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,0,0,0,0,0,1,15.223846153846154,0.10772573391945835,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.09608985325219978,1
WtHzLqnH,8,5,619.15,5.64,1.0319166666666666,9.899494936611665,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,1,0,0,0,0,0,15.223846153846154,0.3704714264059421,0,0,0,0,0,-21.0,1.0,0.033126158982241805,1.0,0.0,0.0,0.0,0.1346153846153846,0.0,0.13038754989641757,1
WtHzLqnH,9,5,617.63,6.52,1.0293833333333333,9.46337971105226,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,1,0,0,0,0,0,15.223846153846154,0.4282754787529685,0,0,0,0,0,-19.0,1.0,0.03166680955189583,1.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.16348620865825655,1
WtHzLqnH,10,5,621.47,1.1600000000000001,1.0357833333333333,7.586537784494029,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,0,1,0,0,0,0,15.223846153846154,0.0761962508210803,0,0,0,0,0,-4.0,0.9230769230769231,0.025386432174887442,1.0,0.0,0.0,0.0,0.17307692307692307,0.0,0.15475721287453895,1
WtHzLqnH,11,5,583.71,42.76,0.9728500000000001,51.04464277037851,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,1,0,0,0,0,0,15.223846153846154,2.8087514526805113,0,0,1,0,0,-119.0,0.9230769230769231,0.17080800206783608,0.9728500000000001,0.027149999999999896,0.025061538461538368,0.004637437256141732,0.19230769230769232,0.0,0.39602941649326373,1
WtHzLqnH,12,5,565.71,23.0,0.9428500000000001,47.11923410054775,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,0,0,0,1,0,0,15.223846153846154,1.5107877317972815,0,0,0,0,0,-70.0,0.9230769230769231,0.15767261359602874,0.9428500000000001,0.05714999999999992,0.05275384615384609,0.009010989867013031,0.21153846153846154,0.0,0.4889259427685985,1
WtHzLqnH,13,5,547.87,22.84,0.9131166666666667,21.463146709340332,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,1,0,0,0,0,0,15.223846153846154,1.5002779040978222,0,0,0,0,0,-78.0,0.9230769230769231,0.0718209984151112,0.9131166666666667,0.08688333333333331,0.08019999999999998,0.006240047745632911,0.23076923076923078,0.0,0.5667222474862311,1
WtHzLqnH,14,5,549.55,3.3200000000000003,0.9159166666666666,3.559026084010437,28,0.875,5,4,1,16,60,1,0,1,0,1,0,1,0,0,0,0,0,1,0,15.223846153846154,0.21807892476378155,0,0,0,0,0,-71.0,0.7692307692307693,0.011909381704399173,0.9159166666666666,0.0840833333333334,0.06467948717948724,0.001001380511644898,0.25,0.0,0.5418191530060561,1
WtHzLqnH,15,5,532.11,22.44,0.88685,3.559026084010437,28,0.875,5,4,1,16,60,1,0,1,0,1,0,1,0,0,0,0,0,0,1,15.223846153846154,1.474003334849174,0,0,0,0,0,-70.0,0.7692307692307693,0.011909381704399173,0.88685,0.11314999999999997,0.08703846153846152,0.001347546539852766,0.2692307692307692,0.0,0.6039647651289306,1
WtHzLqnH,16,5,519.79,17.32,0.8663166666666666,2.6246692913372702,28,0.875,5,4,1,16,60,1,0,1,0,1,0,1,0,1,0,0,0,0,0,15.223846153846154,1.1376888484664747,0,0,0,0,0,-65.0,0.7692307692307693,0.008782792736131787,0.8663166666666666,0.13368333333333338,0.10283333333333337,0.0011741130089418848,0.28846153846153844,0.0,0.6373225203375271,1
WtHzLqnH,17,5,515.23,9.559999999999999,0.8587166666666667,2.6246692913372702,28,0.875,5,4,1,16,60,1,0,1,0,1,0,1,0,1,0,0,0,0,0,15.223846153846154,0.6279622050426961,0,0,0,0,0,-71.0,0.7692307692307693,0.008782792736131787,0.8587166666666667,0.14128333333333332,0.10867948717948717,0.0012408622337364858,0.3076923076923077,0.0,0.6367719135554782,1
WtHzLqnH,18,5,485.07,35.16,0.80845,13.888444437333106,28,0.875,5,4,1,16,60,1,0,1,0,1,0,1,0,1,0,0,0,0,0,15.223846153846154,2.309534636956192,0,0,0,0,0,-97.0,0.7692307692307693,0.04647417079285848,0.80845,0.19155,0.14734615384615385,0.008902127415372042,0.3269230769230769,0.0,0.729703175966629,1
WtHzLqnH,19,5,474.35,15.72,0.7905833333333334,15.173075568988057,28,0.875,5,4,1,16,60,1,0,1,0,1,0,1,0,1,0,0,0,0,0,15.223846153846154,1.0325905714718813,0,0,0,0,0,-61.0,0.7692307692307693,0.050772864349774884,0.7905833333333334,0.20941666666666658,0.16108974358974354,0.010632684009248687,0.34615384615384615,0.0,0.7456446178353265,1
WtHzLqnH,20,5,474.67,4.68,0.7911166666666667,14.966629547095765,28,0.875,5,4,1,16,60,1,0,1,0,1,0,1,0,1,0,0,0,0,0,15.223846153846154,0.307412460209186,0,0,0,0,0,-85.0,0.7692307692307693,0.05008204489017161,0.7911166666666667,0.2088833333333333,0.16067948717948716,0.010461304476808679,0.36538461538461536,0.0,0.7237330099540195,1
WtHzLqnH,21,5,448.11,31.56,0.74685,10.873004286866728,26,0.8125,5,3,1,15,54,1,0,1,0,1,0,1,0,0,0,0,1,0,0,15.223846153846154,2.0730635137183566,0,0,0,0,0,-83.0,0.6923076923076923,0.036383762093687606,0.74685,0.25315,0.17525769230769228,0.009210549374017017,0.38461538461538464,0.0,0.787986843466607,1
WtHzLqnH,22,5,436.99,16.119999999999997,0.7283166666666667,25.94010194445829,26,0.8125,5,3,1,15,54,1,0,1,0,1,0,1,0,1,0,0,0,0,0,15.223846153846154,1.0588651407205294,0,0,0,0,0,-139.0,0.6923076923076923,0.08680199813525026,0.7283166666666667,0.2716833333333333,0.18808846153846148,0.02358265619337857,0.40384615384615385,0.0,0.8002994933417853,1
WtHzLqnH,23,5,440.43,1.56,0.73405,22.88133640230735,24,0.75,5,3,1,13,52,1,0,1,0,1,0,1,0,1,0,0,0,0,0,15.223846153846154,0.10247082006972867,0,0,0,0,0,-109.0,0.6666666666666666,0.0765666119577231,0.73405,0.26595,0.1773,0.02036289045015646,0.4230769230769231,0.0,0.7699591162430002,1
WtHzLqnH,24,5,393.95,51.48,0.6565833333333333,22.484562605386735,24,0.75,5,3,1,13,52,1,0,1,0,1,0,1,0,0,0,0,0,1,0,15.223846153846154,3.381537062301046,0,0,0,0,0,-164.0,0.6666666666666666,0.07523890867983458,0.6565833333333333,0.3434166666666667,0.22894444444444445,0.02583829522246653,0.4423076923076923,0.0,0.8787748639954188,1
WtHzLqnH,25,5,397.39,1.56,0.6623166666666667,41.28760911782937,24,0.75,5,3,1,13,52,1,0,1,0,1,0,1,0,0,0,0,0,1,0,15.223846153846154,0.10247082006972867,0,0,0,0,0,-210.0,0.6666666666666666,0.13815855378395692,0.6623166666666667,0.33768333333333334,0.22512222222222222,0.046653840970279185,0.46153846153846156,0.0,0.8477227022383912,1
WtHzLqnH,26,5,292.03,110.36,0.48671666666666663,87.82684985558548,24,0.75,5,3,1,13,52,1,0,1,0,1,0,1,0,0,0,0,0,1,0,15.223846153846154,7.249153655702087,0,0,1,0,0,-369.0,0.6666666666666666,0.2938903661100719,0.48671666666666663,0.5132833333333333,0.3421888888888889,0.15084902675153142,0.4807692307692308,0.0,1.093931585063918,1
WtHzLqnH,27,5,264.91,32.120000000000005,0.4415166666666667,95.46727187890099,22,0.6875,4,2,1,13,44,1,0,1,0,1,0,1,0,0,0,0,1,0,0,15.223846153846154,2.1098479106664647,0,0,0,0,0,-438.0,0.5641025641025641,0.3194571082778698,0.4415166666666667,0.5584833333333332,0.3150418803418803,0.17841147068805227,0.5,0.0,1.13155811564179,1
WtHzLqnH,28,5,193.31,76.6,0.3221833333333333,70.67452786463373,21,0.65625,4,1,1,13,39,1,0,1,0,1,0,1,0,0,0,1,0,0,0,15.223846153846154,5.031580011116164,0,0,1,0,0,-541.0,0.5,0.23649445360896945,0.3221833333333333,0.6778166666666667,0.33890833333333337,0.16029988223038633,0.5192307692307693,0.0,1.270844611908732,1
WtHzLqnH,29,5,186.83,11.48,0.31138333333333335,120.91962436079412,20,0.625,3,1,1,13,36,1,0,1,0,1,0,0,1,0,0,1,0,0,0,15.223846153846154,0.7540801374362084,0,0,1,0,0,-730.0,0.46153846153846156,0.40462697605254155,0.31138333333333335,0.6886166666666667,0.31782307692307693,0.2786328794927143,0.5384615384615384,0.5384615384615384,1.2530251472717486,1
WtHzLqnH,30,5,185.39,6.4399999999999995,0.30898333333333333,85.77878525602937,20,0.625,3,1,1,13,36,1,0,1,0,1,0,0,1,0,0,0,0,0,1,15.223846153846154,0.4230205649032388,0,0,0,0,0,-556.0,0.46153846153846156,0.28703703531236774,0.30898333333333333,0.6910166666666666,0.31893076923076924,0.19834737535143462,0.5576923076923077,0.5576923076923077,1.2253583278594646,1
WtHzLqnH,31,5,130.83,59.56,0.21805000000000002,86.0439164354782,20,0.625,3,1,1,13,36,1,0,1,0,1,0,0,1,0,0,0,0,1,0,15.223846153846154,3.9122833611237433,0,0,0,0,0,-540.0,0.46153846153846156,0.28792422982661403,0.21805000000000002,0.7819499999999999,0.3609,0.2251423515129208,0.5769230769230769,0.5769230769230769,1.3120333289325061,1
WtHzLqnH,32,5,133.79,2.04,0.2229833333333333,61.62971866090436,19,0.59375,3,0,1,13,31,1,0,1,0,1,0,0,1,0,0,1,0,0,0,15.223846153846154,0.1340003031681067,0,0,1,0,0,-678.0,0.3974358974358974,0.20622828452001035,0.2229833333333333,0.7770166666666667,0.3088143162393162,0.16024281421012337,0.5961538461538461,0.5961538461538461,1.2752197968773686,1
WtHzLqnH,33,5,62.91,62.91,0.10485,108.21686046494276,18,0.5625,3,0,0,13,22,1,0,1,0,0,0,0,1,0,0,0,0,1,0,15.223846153846154,1.0,0,0,1,0,0,-805.0,0.28205128205128205,0.3621203856636101,0.10485,0.89515,0.2524782051282051,0.3241520632267806,0.6153846153846154,0.6153846153846154,1.2668798030325998,1
WtHzLqnH,34,5,53.79,14.12,0.08965,71.51845138765863,18,0.5625,3,0,0,13,22,1,0,1,0,0,0,0,1,0,0,1,0,0,0,15.223846153846154,0.9274922944772876,0,0,0,0,0,-846.0,0.28205128205128205,0.23931843048572765,0.08965,0.91035,0.2567653846153846,0.21786353319268217,0.6346153846153846,0.6346153846153846,1.2568978174868553,1
WtHzLqnH,35,5,54.11,4.68,0.09018333333333334,17.107503227141788,16,0.5,2,0,0,12,18,1,0,1,0,0,0,0,1,1,0,0,0,0,0,15.223846153846154,0.307412460209186,0,0,0,0,0,-833.0,0.23076923076923078,0.05724593783018611,0.09018333333333334,0.9098166666666667,0.20995769230769232,0.05208330833686716,0.6538461538461539,0.6538461538461539,1.229769664421779,1
WtHzLqnH,36,5,55.79,3.3200000000000003,0.09298333333333333,246.3660330123092,15,0.46875,2,0,0,12,18,1,0,1,0,0,0,0,1,0,0,0,0,1,0,15.223846153846154,0.21807892476378155,0,0,0,0,1,-1362.0,0.23076923076923078,0.8244016921719176,0.09298333333333333,0.9070166666666667,0.20931153846153847,0.7477460748281322,0.6730769230769231,0.6730769230769231,1.2016671438757234,1
WtHzLqnH,37,5,55.07,5.72,0.09178333333333333,235.36402066208467,14,0.4375,2,0,0,12,18,1,0,1,0,0,0,0,1,0,0,0,0,0,1,15.223846153846154,0.37572634025567175,0,0,0,0,0,-899.0,0.23076923076923078,0.7875862371843858,0.09178333333333333,0.9082166666666667,0.20958846153846156,0.7152989470481456,0.6923076923076923,0.6923076923076923,1.17934441945356,1
WtHzLqnH,38,5,56.03,4.04,0.09338333333333333,2040.76167697804,14,0.4375,2,0,0,12,18,1,0,1,0,0,0,0,1,0,0,0,0,0,1,15.223846153846154,0.2653731494113486,1,0,0,0,0,-5441.0,0.23076923076923078,1.0,0.09338333333333333,0.9066166666666666,0.20921923076923077,0.9066166666666666,0.7115384615384616,0.7115384615384616,1.1552925439261332,1
WtHzLqnH,39,5,57.55,3.48,0.09591666666666666,2162.198128172998,13,0.40625,2,0,0,12,18,1,0,1,0,0,0,0,1,0,0,0,0,0,1,15.223846153846154,0.22858875246324087,1,0,0,0,0,-5529.158823529412,0.23076923076923078,1.0,0.09591666666666666,0.9040833333333333,0.2086346153846154,0.9040833333333333,0.7307692307692307,0.7307692307692307,1.1315309082475977,1
WtHzLqnH,40,5,60.03,2.52,0.10005,41.55846795938363,13,0.40625,2,0,0,12,18,1,0,1,0,0,0,0,1,0,0,1,0,0,0,15.223846153846154,0.16552978626648476,1,0,0,0,0,-5529.158823529412,0.23076923076923078,0.1390649144725097,0.10005,0.89995,0.20768076923076925,0.12515146977953512,0.75,0.75,1.1073808801980698,1
WtHzLqnH,41,5,58.51,6.52,0.09751666666666667,35.62154396518603,13,0.40625,2,0,0,12,18,1,0,1,0,0,0,0,1,0,0,1,0,0,0,15.223846153846154,0.4282754787529685,1,0,0,0,0,-5604.723529411765,0.23076923076923078,0.11919849811929424,0.09751666666666667,0.9024833333333333,0.20826538461538463,0.10757465791102773,0.7692307692307693,0.7692307692307693,1.0908173338213603,1
