time_left_sec,time_spent_ratio,eval_unified,complexity_material_norm,eval_volatility_norm,time_eval_volatility_int,color_white
-0.5757239329972189,1.4752270872312174,-0.0289452271132305,-1.5012573058441048,-0.6667214097514931,-0.4831629202190109,0
-1.7539521119262702,-0.3238477831875002,-0.0484189832981272,-0.6791293003657579,1.820490041663382,2.9863480820592523,1
-0.4599442853567919,-0.6712789956618483,0.1401830115336809,-1.6463387185755776,-0.4155538866508779,-0.2767490291414494,0
1.1686326700559786,-0.4759332894570997,-0.022009368746007,0.2880801178440617,-0.6163541777849851,-0.4896391076902932,0
-1.3146705076434737,0.5867214658440759,-0.0281449357631662,-0.7758502421867398,1.7268015758405135,2.3672863909863584,1
-1.0125579895817345,-0.8044143616961666,4.482204771889324,-1.5979782476650866,-0.5006195556829388,-0.3495785448248277,1
-0.7647171813514455,-0.3463076387106844,0.1383156650501977,0.8684057687699535,-0.4816080675082737,-0.3745579882726856,1
-0.0130007926272024,-0.1841466841674191,-0.171397087424667,-1.4528968349336135,1.426101022125168,0.7422340501697537,1
1.2639806151716249,0.0617688766989015,-0.010271762278398,1.3036500069643724,-0.5390525108755918,-0.4924657894905543,0
-0.0504589139226347,-0.8035094795682294,-0.0158738017288477,1.1585685942328996,-0.5171263720814698,-0.4889176017820739,1
-0.50591561603755,1.454095801122614,0.0273419311746217,-0.8242107130972308,-0.23027148629146,-0.1206798933616163,0
-1.5317573469692742,0.181170987755404,-0.0281449357631662,0.3848010596650437,-0.4833003643232044,-0.228795157703485,1
0.5488710268042813,0.8229126630406084,0.0793608689287979,-0.5824083585447761,-0.4710888601303431,-0.4217983259718688,1
1.0060303707962617,-1.101483470444478,-0.0601565897657362,0.8200452978594622,-0.6298396399209594,-0.4857580059487772,1
-0.848997954266168,0.6455360755279238,0.3098447777473019,-1.8397806022175416,0.3402316345938116,0.5047855113148544,1
-0.9911685510011042,-0.0397645778501423,-0.0388154870973562,0.7716848269489714,-0.632815794900963,-0.4509553223975803,1
0.8851427975246391,-0.1139554736431921,0.0022661355392752,0.3364405887545525,-0.361787104256205,-0.4369670214824924,1
-1.301049372626953,1.8851253928614544,-0.05081985734832,-1.114373538560177,-0.6203245818157965,-0.4254004985979771,0
1.249508159216571,-0.9456276377870372,-0.032679920080197,1.3036500069643724,-0.5073676783221489,-0.4921367327032097,1
-0.2139125341208845,0.7922795829659556,0.1247107120991054,-0.7758502421867398,-0.674448761029757,-0.4828605521925145,1
0.5173721520785772,-0.2999242228139406,-0.5285937933366773,-1.8397806022175416,2.288363334060499,0.5177575195391484,0
-0.8660243730368191,1.1054979273895902,-0.0244102427961997,-0.7274897712762489,-0.2670524254329012,-0.0805211740970062,1
-1.418531662144445,0.0740203358939566,0.2036727919721114,-1.8881410731280328,-0.6167845002454139,-0.403942980935128,0
0.948140546976048,0.0637075546263667,0.1441844682840022,0.1913591760230797,1.15407478549105,-0.2331018171121877,1
0.8825888347090414,0.1535981778009976,-0.0318796287301327,1.1102081233224088,0.3160720869643832,-0.3206880413787368,1
-1.696913609044589,-0.9738459672599984,-0.4010807048931067,-1.5012573058441048,0.0666324237853078,0.5348377377168979,1
-1.5547430123096533,-0.542047506743504,-0.0281449357631662,-2.0815829567699966,0.6189904127153986,1.200427836235791,0
0.3445540015564691,0.54923837512228,0.1644585158189632,-0.8242107130972308,-0.4362724143518271,-0.3867171657100727,1
1.2597240104789618,0.0986521074675218,0.0142705057902389,0.8200452978594622,1.3031681601609646,-0.4924657894905543,1
1.1967262610275533,-0.497073983162871,-0.031612864946778,1.2069290651433904,-0.3908341025710958,-0.4846784177260193,0
0.0057282680205136,-1.9689893059144523,0.0380124825088117,0.9651267105909356,0.1670762316365555,-0.4924657894905543,1
-0.2930853814044121,0.2249967503214343,0.1441844682840022,0.4815220014860258,0.6449200111038693,0.4583349516786945,0
0.9873013101485456,-0.91229215445066,0.1364483185667145,0.1913591760230797,1.3456019733612423,-0.2428700820322946,1
-0.7723790697982384,-0.4461726810129064,0.2196786189733964,-0.6791293003657579,-0.6681848471421717,-0.4806918490768547,1
0.7889435314704613,1.3753782145838316,-0.0078708882282052,-0.0020827076188839,-0.4244439489610919,-0.4358884650916489,1
0.4254294907170615,1.9621331209636428,0.0401465927756497,1.061847652411918,-0.5055799475191238,-0.4225836086676454,1
1.0954190693421793,1.7397299544245557,-0.0246770065795545,0.6749638851279894,-0.5251818253744724,-0.4805568594707763,0
-0.8404847448808425,1.7305288139673771,0.0670897348944794,-1.114373538560177,0.6270422219854166,0.333406709707698,1
-0.8285662517413869,-0.2706319787265892,-0.0281449357631662,-0.4856874167237941,-0.6886477088589668,-0.4924657894905543,1
-1.742884939725347,-1.0268707829092805,-0.441362036179674,-1.5979782476650866,3.1718033093663047,4.84019047807395,0
-0.3731095496264717,1.5188000012739464,0.0324104430583619,0.1429987051125889,0.9479122207184184,0.734737526391211,0
1.3022900574055891,-1.0771581407083746,-0.0212090773959427,1.1585685942328996,-0.5147022392737518,-0.4924657894905543,1
-0.01214947168867,-0.9140695701352736,-0.0142732190287192,1.3036500069643724,-0.6110765373953113,-0.4924657894905543,0
1.2818583548808085,-0.947973245871591,-0.00813765201156,1.3520104778748632,-0.4497844345654406,-0.4924657894905543,1
-1.475570165026126,1.9621331209636428,-0.2455574191972875,0.0462777632916068,-0.1549979660801993,0.0079061725945819,0
1.2776017501881454,0.2489645395503104,-0.023076423879426,0.5782429433070074,-0.5724243118874717,-0.4924657894905543,0
1.2060907913514114,-0.3595378221499793,-0.0214758411792975,1.3520104778748632,-0.3027761920893556,-0.4840417208540122,1
0.2194098235921841,-0.9367199593672094,-0.2050093241273655,-1.4528968349336135,-0.3620719087871398,-0.3367848779685971,0
-0.5757239329972189,0.0497252979170901,0.0214731279408172,-0.872571184007722,-0.0402264338444706,0.0543323534619773,0
-1.364898443016894,-1.2182251132579076,-0.3285209558206148,-0.3406060039923208,3.4129866024775306,4.458608813490922,0
-0.7664198232285105,-0.9243025356668964,0.0572194749103537,-0.4373269458133029,-0.4805247674476001,-0.2986638103266221,0
0.960059040115504,1.725468239471248,-0.11484316535346,0.1429987051125889,0.2115459438901555,-0.3707093678140263,0
1.2214145682449973,0.0643452867566349,-0.024143479012845,1.3036500069643724,-0.6345080656436227,-0.4916663215578503,0
1.2971821317743943,-0.2868757387713289,-0.0281449357631662,1.3520104778748632,-0.6453288335501673,-0.4924657894905543,1
1.3082493039753171,-1.6505726517795516,-0.0164073292955572,0.8684057687699535,-0.5335053659316561,-0.4924657894905543,1
-0.881348149930405,-0.0135337025602926,-0.158592425823639,-1.7430596603965594,-0.5531983793273936,-0.4031900011370974,0
0.576113296837323,-0.6109217133459091,-0.0975035194354012,0.9167662396804444,0.0415873611644072,-0.264441947994263,0
