game_id,move_number,color,username,move,time_control,increment_sec,time_left_cs,time_left_sec,time_spent_cs,time_spent_sec,time_left_ratio,time_spent_ratio,eval,mate,best_move,variation,judgment,eval_volatility,pieces_remaining,material_density,num_minor_pieces,num_rooks,num_queens,num_pawns,complexity_material_score,white_castled_king,white_castled_queen,black_castled_king,black_castled_queen,queen_present,is_opening,is_middlegame,is_endgame,is_pawn_move,is_knight_move,is_bishop_move,is_rook_move,is_queen_move,is_king_move
MCy59q15,42,white,stevenhan,Kc5,10+0,0,645.0,6.45,239.0,2.39,0.010750000000000001,0.0039833333333333335,-656.0,,,,,56.334319517995034,14,0.4375,1,0,1,12,24,1,0,1,0,1,0,0,1,0,0,0,0,0,1
MCy59q15,42,black,dashjury,Rxa3,10+0,0,26691.0,266.91,224.0,2.24,0.44485,0.0037333333333333337,-542.0,,,,,54.95654849262481,13,0.40625,1,0,1,12,24,1,0,1,0,1,0,0,1,0,0,0,1,0,0
MCy59q15,43,white,stevenhan,g4,10+0,0,584.0,5.84,61.0,0.61,0.009733333333333333,0.0010166666666666666,-559.0,,,,,50.21509290597355,13,0.40625,1,0,1,12,24,1,0,1,0,1,0,0,1,1,0,0,0,0,0
MCy59q15,43,black,dashjury,Re3,10+0,0,26387.0,263.87,304.0,3.04,0.43978333333333336,0.005066666666666666,-540.0,,,,,8.524474568362947,13,0.40625,1,0,1,12,24,1,0,1,0,1,0,0,1,0,0,0,1,0,0
MCy59q15,44,white,stevenhan,Kd4,10+0,0,337.0,3.37,247.0,2.47,0.0056166666666666665,0.004116666666666667,-555.0,,,,,8.178562764256865,13,0.40625,1,0,1,12,24,1,0,1,0,1,0,0,1,0,0,0,0,0,1
MCy59q15,44,black,dashjury,Rb3,10+0,0,26155.0,261.55,232.0,2.32,0.4359166666666667,0.0038666666666666663,-552.0,,,,,6.48074069840786,13,0.40625,1,0,1,12,24,1,0,1,0,1,0,0,1,0,0,0,1,0,0
MCy59q15,45,white,stevenhan,Nd3,10+0,0,184.0,1.84,153.0,1.53,0.0030666666666666668,0.00255,-552.0,,,,,1.4142135623730951,13,0.40625,1,0,1,12,24,1,0,1,0,1,0,0,1,0,1,0,0,0,0
MCy59q15,45,black,dashjury,b5,10+0,0,25723.0,257.23,432.0,4.32,0.4287166666666667,0.007200000000000001,-547.0,,,,,2.357022603955158,13,0.40625,1,0,1,12,24,1,0,1,0,1,0,0,1,1,0,0,0,0,0
MCy59q15,46,white,stevenhan,f5,10+0,0,184.0,1.84,0.0,,0.0030666666666666668,0.0,-560.0,,,,,5.354126134736337,13,0.40625,1,0,1,12,24,1,0,1,0,1,0,0,1,1,0,0,0,0,0
MCy59q15,46,black,dashjury,Bc4,10+0,0,25587.0,255.87,136.0,1.36,0.42645,0.002266666666666667,-569.0,,,,,9.030811456096044,13,0.40625,1,0,1,12,24,1,0,1,0,1,0,0,1,0,0,1,0,0,0
MCy59q15,47,white,stevenhan,Nc5,10+0,0,98.0,0.98,86.0,0.86,0.0016333333333333332,0.0014333333333333333,-658.0,,,,,44.22920101270452,13,0.40625,1,0,1,12,24,1,0,1,0,1,0,0,1,0,1,0,0,0,0
MCy59q15,47,black,dashjury,Rxb4,10+0,0,25515.0,255.15,72.0,0.72,0.42525,0.0012,-577.0,,,,,40.20226638166339,12,0.375,1,0,1,12,24,1,0,1,0,1,0,0,1,0,0,0,1,0,0
MCy59q15,48,white,stevenhan,Ke5,10+0,0,62.0,0.62,36.0,0.36,0.0010333333333333334,0.0006,-606.0,,,,,33.50953429829918,12,0.375,1,0,1,12,24,1,0,1,0,1,0,0,1,0,0,0,0,0,1
MCy59q15,48,black,dashjury,Bf7,10+0,0,25091.0,250.91,424.0,4.24,0.41818333333333335,0.007066666666666667,-600.0,,,,,12.498888839501783,12,0.375,1,0,1,12,24,1,0,1,0,1,0,0,1,0,0,1,0,0,0
MCy59q15,49,white,stevenhan,g5,10+0,0,62.0,0.62,0.0,,0.0010333333333333334,0.0,-618.0,,,,,7.483314773547883,12,0.375,1,0,1,12,24,1,0,1,0,1,0,0,1,1,0,0,0,0,0
MCy59q15,49,black,dashjury,Rc4,10+0,0,24739.0,247.39,352.0,3.52,0.41231666666666666,0.005866666666666667,-594.0,,,,,10.198039027185569,12,0.375,1,0,1,12,24,1,0,1,0,1,0,0,1,0,0,0,1,0,0
MCy59q15,50,white,stevenhan,f6+,10+0,0,62.0,0.62,0.0,,0.0010333333333333334,0.0,-700.0,,,,,45.38232646698002,12,0.375,1,0,1,12,24,1,0,1,0,1,0,0,1,1,0,0,0,0,0
MCy59q15,50,black,dashjury,gxf6+,10+0,0,24611.0,246.11,128.0,1.28,0.41018333333333334,0.0021333333333333334,-677.0,,,,,45.526549030940906,11,0.34375,1,0,1,11,23,1,0,1,0,1,0,0,1,1,0,0,0,0,0
MCy59q15,51,white,stevenhan,gxf6+,10+0,0,62.0,0.62,0.0,,0.0010333333333333334,0.0,-696.0,,,,,10.03327796219494,10,0.3125,1,0,1,10,22,1,0,1,0,1,0,0,1,1,0,0,0,0,0
MCy59q15,51,black,dashjury,Ke8,10+0,0,24581.0,245.81,30.0,0.3,0.40968333333333334,0.0005,-806.0,,,,,56.86436103180582,10,0.3125,1,0,1,10,22,1,0,1,0,1,0,0,1,0,0,0,0,0,1
52ntHwYU,1,white,stevenhan,c4,10+0,0,60003.0,600.03,-3.0,-0.03,1.0000499999999999,-4.9999999999999996e-05,23.0,,,,,,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
52ntHwYU,1,black,I_MC_04,c5,10+0,0,60003.0,600.03,-3.0,-0.03,1.0000499999999999,-4.9999999999999996e-05,32.0,,,,,,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
52ntHwYU,2,white,stevenhan,g3,10+0,0,59899.0,598.99,104.0,1.04,0.9983166666666666,0.0017333333333333335,0.0,,,,,13.474255287605159,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
52ntHwYU,2,black,I_MC_04,Nc6,10+0,0,59819.0,598.19,184.0,1.84,0.9969833333333334,0.0030666666666666668,23.0,,,,,13.474255287605159,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,1,0,0,0,0
52ntHwYU,3,white,stevenhan,Bg2,10+0,0,59811.0,598.11,88.0,0.88,0.99685,0.0014666666666666667,11.0,,,,,9.392668535736913,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,0,1,0,0,0
52ntHwYU,3,black,I_MC_04,g6,10+0,0,59739.0,597.39,80.0,0.8,0.9956499999999999,0.0013333333333333335,24.0,,,,,5.90668171555645,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
52ntHwYU,4,white,stevenhan,e4,10+0,0,59467.0,594.67,344.0,3.44,0.9911166666666666,0.005733333333333333,-10.0,,,,,14.007934259633798,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
52ntHwYU,4,black,I_MC_04,Bg7,10+0,0,59619.0,596.19,120.0,1.2,0.9936500000000001,0.002,0.0,,,,,14.2672897060218,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,0,1,0,0,0
52ntHwYU,5,white,stevenhan,Ne2,10+0,0,59411.0,594.11,56.0,0.56,0.9901833333333333,0.0009333333333333334,-16.0,,,,,6.599663291074444,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,1,0,0,0,0
52ntHwYU,5,black,I_MC_04,e5,10+0,0,59315.0,593.15,304.0,3.04,0.9885833333333333,0.005066666666666666,24.0,,,,,16.438437341250605,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
52ntHwYU,6,white,stevenhan,O-O,10+0,0,59235.0,592.35,176.0,1.76,0.9872500000000001,0.0029333333333333334,-5.0,,,,,16.87206764645835,32,1.0,8,4,2,16,78,1,0,0,0,1,1,0,0,0,0,0,0,0,1
52ntHwYU,6,black,I_MC_04,Nge7,10+0,0,59155.0,591.55,160.0,1.6,0.9859166666666666,0.002666666666666667,0.0,,,,,12.657891697365017,32,1.0,8,4,2,16,78,1,0,0,0,1,1,0,0,0,1,0,0,0,0
52ntHwYU,7,white,stevenhan,f4,10+0,0,58723.0,587.23,512.0,5.12,0.9787166666666667,0.008533333333333334,-12.0,,,,,4.9216076867444665,32,1.0,8,4,2,16,78,1,0,0,0,1,1,0,0,1,0,0,0,0,0
52ntHwYU,7,black,I_MC_04,d6,10+0,0,56243.0,562.43,2912.0,29.12,0.9373833333333332,0.04853333333333334,-44.0,,,,,18.571184369578827,32,1.0,8,4,2,16,78,1,0,0,0,1,1,0,0,1,0,0,0,0,0
52ntHwYU,8,white,stevenhan,Nbc3,10+0,0,58171.0,581.71,552.0,5.52,0.9695166666666667,0.0092,-17.0,,,,,14.055445761538676,32,1.0,8,4,2,16,78,1,0,0,0,1,1,0,0,0,1,0,0,0,0
52ntHwYU,8,black,I_MC_04,O-O,10+0,0,55931.0,559.31,312.0,3.12,0.9321833333333333,0.0052,-19.0,,,,,12.283683848458853,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,0,0,0,0,0,1
52ntHwYU,9,white,stevenhan,d3,10+0,0,54995.0,549.95,3176.0,31.76,0.9165833333333334,0.05293333333333334,-10.0,,,,,3.858612300930075,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52ntHwYU,9,black,I_MC_04,Bg4,10+0,0,55435.0,554.35,496.0,4.96,0.9239166666666667,0.008266666666666667,-14.0,,,,,3.6817870057290873,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,0,0,1,0,0,0
52ntHwYU,10,white,stevenhan,h3,10+0,0,54627.0,546.27,368.0,3.68,0.91045,0.0061333333333333335,-47.0,,,,,16.579773487261182,32,1.0,8,4,2,16,78,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52ntHwYU,10,black,I_MC_04,Bxe2,10+0,0,54731.0,547.31,704.0,7.04,0.9121833333333332,0.011733333333333333,-29.0,,,,,13.490737563232042,31,0.96875,7,4,2,16,75,1,0,1,0,1,0,1,0,0,0,1,0,0,0
52ntHwYU,11,white,stevenhan,Nxe2,10+0,0,54507.0,545.07,120.0,1.2,0.9084500000000001,0.002,-54.0,,,,,10.530379332620877,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,0,1,0,0,0,0
52ntHwYU,11,black,I_MC_04,a6,10+0,0,54027.0,540.27,704.0,7.04,0.90045,0.011733333333333333,103.0,,e5f4,exf4,Mistake,68.87831460062174,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52ntHwYU,12,white,stevenhan,f5,10+0,0,54075.0,540.75,432.0,4.32,0.90125,0.007200000000000001,115.0,,,,,76.99494932930486,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52ntHwYU,12,black,I_MC_04,Bf6,10+0,0,48971.0,489.71,5056.0,50.56,0.8161833333333333,0.08426666666666667,209.0,,f7f6,f6 h4,Inaccuracy,47.39432689913659,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,0,0,1,0,0,0
52ntHwYU,13,white,stevenhan,g4,10+0,0,51739.0,517.39,2336.0,23.36,0.8623166666666666,0.038933333333333334,113.0,,c1h6,Bh6 Re8 Qd2 gxf5 exf5 Kh8 Nc3 d5 cxd5 Nd4 g4 Rg8 Rae1 Nc8,Inaccuracy,44.790872085975536,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52ntHwYU,13,black,I_MC_04,Nd4,10+0,0,44971.0,449.71,4000.0,40.0,0.7495166666666666,0.06666666666666667,252.0,,e7c8,Nc8,Mistake,58.10526845495357,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,0,1,0,0,0,0
52ntHwYU,14,white,stevenhan,g5,10+0,0,43115.0,431.15,8624.0,86.24,0.7185833333333332,0.14373333333333332,254.0,,,,,66.001683480213,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52ntHwYU,14,black,I_MC_04,Bh8,10+0,0,42923.0,429.23,2048.0,20.48,0.7153833333333334,0.034133333333333335,276.0,,,,,10.873004286866726,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,0,0,1,0,0,0
52ntHwYU,15,white,stevenhan,h4,10+0,0,41987.0,419.87,1128.0,11.28,0.6997833333333333,0.018799999999999997,241.0,,,,,14.445299120013633,30,0.9375,6,4,2,16,72,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52ntHwYU,15,black,I_MC_04,gxf5,10+0,0,41555.0,415.55,1368.0,13.68,0.6925833333333333,0.0228,384.0,,d4e2,Nxe2+ Qxe2,Inaccuracy,60.862321860262796,29,0.90625,6,4,2,15,71,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52ntHwYU,16,white,stevenhan,Nxd4,10+0,0,41819.0,418.19,168.0,1.68,0.6969833333333333,0.0028,363.0,,,,,63.04671989000608,28,0.875,5,4,2,15,68,1,0,1,0,1,0,1,0,0,1,0,0,0,0
52ntHwYU,16,black,I_MC_04,exd4,10+0,0,41147.0,411.47,408.0,4.08,0.6857833333333334,0.0068000000000000005,362.0,,,,,10.143416036468626,27,0.84375,5,4,2,14,67,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52ntHwYU,17,white,stevenhan,exf5,10+0,0,41387.0,413.87,432.0,4.32,0.6897833333333333,0.007200000000000001,377.0,,,,,6.847546194724712,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52ntHwYU,17,black,I_MC_04,Be5,10+0,0,40507.0,405.07,640.0,6.4,0.6751166666666667,0.010666666666666668,458.0,,,,,42.16633728461603,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,0,0,1,0,0,0
52ntHwYU,18,white,stevenhan,Qh5,10+0,0,31259.0,312.59,10128.0,101.28,0.5209833333333332,0.1688,318.0,,f5f6,f6 Ng6 h5 Nh4 Bh3 Kh8 Qe1 Rg8 Kh1 h6 Qxh4 hxg5 Bxg5 d5,Inaccuracy,57.389507364635534,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,0,0,0,0,1,0
52ntHwYU,18,black,I_MC_04,Kh8,10+0,0,33755.0,337.55,6752.0,67.52,0.5625833333333333,0.11253333333333333,314.0,,,,,66.95935749061184,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,0,0,0,0,0,1
52ntHwYU,19,white,stevenhan,f6,10+0,0,27779.0,277.79,3480.0,34.8,0.46298333333333336,0.057999999999999996,262.0,,,,,25.508168626278653,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52ntHwYU,19,black,I_MC_04,Ng6,10+0,0,32835.0,328.35,920.0,9.2,0.54725,0.015333333333333332,263.0,,,,,24.280765135299085,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,0,1,0,0,0,0
52ntHwYU,20,white,stevenhan,Qh6,10+0,0,27643.0,276.43,136.0,1.36,0.46071666666666666,0.002266666666666667,250.0,,,,,5.90668171555645,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,0,0,0,0,1,0
52ntHwYU,20,black,I_MC_04,Rg8,10+0,0,32267.0,322.67,568.0,5.68,0.5377833333333334,0.009466666666666667,237.0,,,,,10.614455552060438,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,0,0,0,1,0,0
52ntHwYU,21,white,stevenhan,h5,10+0,0,27587.0,275.87,56.0,0.56,0.4597833333333333,0.0009333333333333334,232.0,,,,,7.586537784494028,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52ntHwYU,21,black,I_MC_04,Nh4,10+0,0,30787.0,307.87,1480.0,14.8,0.5131166666666667,0.024666666666666667,666.0,,g6f8,Nf8 Bxb7,Blunder,203.42129245047636,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,0,1,0,0,0,0
52ntHwYU,22,white,stevenhan,Be4,10+0,0,26099.0,260.99,1488.0,14.88,0.43498333333333333,0.024800000000000003,666.0,,,,,204.58956202330776,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,0,0,1,0,0,0
52ntHwYU,22,black,I_MC_04,Rxg5+,10+0,0,27747.0,277.47,3040.0,30.4,0.46245,0.050666666666666665,888.0,,,,,104.65180361560904,25,0.78125,5,3,2,13,61,1,0,1,0,1,0,1,0,0,0,0,1,0,0
52ntHwYU,23,white,stevenhan,Bxg5,10+0,0,25870.0,258.7,229.0,2.29,0.43116666666666664,0.0038166666666666666,961.0,,,,,125.44941432926483,24,0.75,4,3,2,13,58,1,0,1,0,1,0,1,0,0,0,1,0,0,0
MX2B8duE,1,white,ricjimenez_50,e4,10+0,0,60003.0,600.03,-3.0,-0.03,1.0000499999999999,-4.9999999999999996e-05,36.0,,,,,,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
MX2B8duE,1,black,stevenhan,c5,10+0,0,60003.0,600.03,-3.0,-0.03,1.0000499999999999,-4.9999999999999996e-05,32.0,,,,,,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
MX2B8duE,2,white,ricjimenez_50,Nf3,10+0,0,59859.0,598.59,144.0,1.44,0.99765,0.0024,0.0,,,,,16.110727964792762,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,0,1,0,0,0,0
MX2B8duE,2,black,stevenhan,g6,10+0,0,59875.0,598.75,128.0,1.28,0.9979166666666667,0.0021333333333333334,64.0,,d7d6,d6 c3 Nf6 h3 Nc6 Bd3 e5 O-O Be7 Bc2,Inaccuracy,26.127890589687233,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
MX2B8duE,3,white,ricjimenez_50,d4,10+0,0,59859.0,598.59,0.0,,0.99765,0.0,58.0,,,,,28.859814429217813,32,1.0,8,4,2,16,78,0,0,0,0,1,1,0,0,1,0,0,0,0,0
MX2B8duE,3,black,stevenhan,cxd4,10+0,0,59459.0,594.59,416.0,4.16,0.9909833333333334,0.006933333333333334,54.0,,,,,4.109609335312651,31,0.96875,8,4,2,15,77,0,0,0,0,1,1,0,0,1,0,0,0,0,0
MX2B8duE,4,white,ricjimenez_50,Nxd4,10+0,0,59787.0,597.87,72.0,0.72,0.9964500000000001,0.0012,52.0,,,,,2.494438257849294,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,0,1,0,0,0,0
MX2B8duE,4,black,stevenhan,Bg7,10+0,0,59347.0,593.47,112.0,1.12,0.9891166666666668,0.0018666666666666669,59.0,,,,,2.943920288775949,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,0,0,1,0,0,0
MX2B8duE,5,white,ricjimenez_50,Nc3,10+0,0,59731.0,597.31,56.0,0.56,0.9955166666666666,0.0009333333333333334,29.0,,,,,12.814921857827391,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,0,1,0,0,0,0
MX2B8duE,5,black,stevenhan,Nc6,10+0,0,59267.0,592.67,80.0,0.8,0.9877833333333332,0.0013333333333333335,32.0,,,,,13.490737563232042,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,0,1,0,0,0,0
MX2B8duE,6,white,ricjimenez_50,Be3,10+0,0,59563.0,595.63,168.0,1.68,0.9927166666666667,0.0028,0.0,,,,,14.42990721460891,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,0,0,1,0,0,0
MX2B8duE,6,black,stevenhan,Nf6,10+0,0,59147.0,591.47,120.0,1.2,0.9857833333333333,0.002,45.0,,,,,18.90913947157711,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,0,1,0,0,0,0
MX2B8duE,7,white,ricjimenez_50,Be2,10+0,0,59419.0,594.19,144.0,1.44,0.9903166666666667,0.0024,12.0,,,,,19.026297590440446,30,0.9375,7,4,2,15,74,0,0,0,0,1,1,0,0,0,0,1,0,0,0
MX2B8duE,7,black,stevenhan,O-O,10+0,0,59051.0,590.51,96.0,0.96,0.9841833333333333,0.0015999999999999999,0.0,,,,,19.026297590440446,30,0.9375,7,4,2,15,74,0,0,1,0,1,1,0,0,0,0,0,0,0,1
MX2B8duE,8,white,ricjimenez_50,O-O,10+0,0,59291.0,592.91,128.0,1.28,0.9881833333333333,0.0021333333333333334,-3.0,,,,,6.48074069840786,30,0.9375,7,4,2,15,74,1,0,1,0,1,0,1,0,0,0,0,0,0,1
MX2B8duE,8,black,stevenhan,d5,10+0,0,58051.0,580.51,1000.0,10.0,0.9675166666666667,0.016666666666666666,7.0,,,,,4.189935029992179,30,0.9375,7,4,2,15,74,1,0,1,0,1,0,1,0,1,0,0,0,0,0
MX2B8duE,9,white,ricjimenez_50,Nxc6,10+0,0,59115.0,591.15,176.0,1.76,0.98525,0.0029333333333333334,0.0,,,,,4.189935029992178,29,0.90625,6,4,2,15,71,1,0,1,0,1,0,1,0,0,1,0,0,0,0
MX2B8duE,9,black,stevenhan,bxc6,10+0,0,57931.0,579.31,120.0,1.2,0.9655166666666666,0.002,9.0,,,,,3.8586123009300755,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,1,0,0,0,0,0
MX2B8duE,10,white,ricjimenez_50,e5,10+0,0,58875.0,588.75,240.0,2.4,0.98125,0.004,6.0,,,,,3.7416573867739413,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,1,0,0,0,0,0
MX2B8duE,10,black,stevenhan,Nd7,10+0,0,55667.0,556.67,2264.0,22.64,0.9277833333333333,0.037733333333333334,25.0,,,,,8.339997335464536,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,1,0,0,0,0
MX2B8duE,11,white,ricjimenez_50,f4,10+0,0,58547.0,585.47,328.0,3.28,0.9757833333333333,0.0054666666666666665,32.0,,,,,10.98483803552272,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,1,0,0,0,0,0
MX2B8duE,11,black,stevenhan,e6,10+0,0,54355.0,543.55,1312.0,13.12,0.9059166666666666,0.021866666666666666,26.0,,,,,3.0912061651652345,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,1,0,0,0,0,0
MX2B8duE,12,white,ricjimenez_50,Na4,10+0,0,58091.0,580.91,456.0,4.56,0.9681833333333333,0.007599999999999999,21.0,,,,,4.496912521077347,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,1,0,0,0,0
MX2B8duE,12,black,stevenhan,Qa5,10+0,0,52771.0,527.71,1584.0,15.84,0.8795166666666667,0.0264,34.0,,,,,5.354126134736337,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,0,0,0,1,0
MX2B8duE,13,white,ricjimenez_50,Qd4,10+0,0,57347.0,573.47,744.0,7.44,0.9557833333333334,0.012400000000000001,1.0,,,,,13.572848714334887,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,0,0,0,1,0
MX2B8duE,13,black,stevenhan,Ba6,10+0,0,50979.0,509.79,1792.0,17.92,0.84965,0.02986666666666667,332.0,,f8e8,Re8 Bd2,Blunder,148.86757724755097,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,0,1,0,0,0
MX2B8duE,14,white,ricjimenez_50,Bd2,10+0,0,56891.0,568.91,456.0,4.56,0.9481833333333333,0.007599999999999999,319.0,,,,,153.06280482933215,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,0,0,1,0,0,0
MX2B8duE,14,black,stevenhan,c5,10+0,0,48315.0,483.15,2664.0,26.64,0.8052499999999999,0.0444,462.0,,a5a4,Qxa4 Qxa4 Bxe2 Rf2 Bg4 Qxc6 Nb6 Bc3 Rfc8 Qb5 Nc4 Qa6 Ne3 Qd3,Inaccuracy,64.56521251158914,28,0.875,6,4,2,14,70,1,0,1,0,1,0,1,0,1,0,0,0,0,0
MX2B8duE,15,white,ricjimenez_50,Bxa5,10+0,0,56307.0,563.07,584.0,5.84,0.9384500000000001,0.009733333333333333,470.0,,,,,69.37338586710806,27,0.84375,5,4,2,14,67,1,0,1,0,1,0,1,0,0,0,1,0,0,0
MX2B8duE,15,black,stevenhan,cxd4,10+0,0,48147.0,481.47,168.0,1.68,0.80245,0.0028,481.0,,,,,7.788880963698615,26,0.8125,5,4,2,13,66,1,0,1,0,1,0,1,0,1,0,0,0,0,0
MX2B8duE,16,white,ricjimenez_50,Bxa6,10+0,0,56203.0,562.03,104.0,1.04,0.9367166666666666,0.0017333333333333335,495.0,,,,,10.23067283548187,25,0.78125,4,4,2,13,63,1,0,1,0,1,0,1,0,0,0,1,0,0,0
MX2B8duE,16,black,stevenhan,Rab8,10+0,0,46339.0,463.39,1808.0,18.08,0.7723166666666667,0.03013333333333333,490.0,,,,,5.792715732327589,25,0.78125,4,4,2,13,63,1,0,1,0,1,0,1,0,0,0,0,1,0,0
MX2B8duE,17,white,ricjimenez_50,Rad1,10+0,0,55755.0,557.55,448.0,4.48,0.9292499999999999,0.0074666666666666675,458.0,,,,,16.391054470858997,25,0.78125,4,4,2,13,63,1,0,1,0,1,0,1,0,0,0,0,1,0,0
MX2B8duE,17,black,stevenhan,Nb6,10+0,0,45731.0,457.31,608.0,6.08,0.7621833333333333,0.010133333333333333,502.0,,,,,18.571184369578823,25,0.78125,4,4,2,13,63,1,0,1,0,1,0,1,0,0,1,0,0,0,0
MX2B8duE,18,white,ricjimenez_50,Bxb6,10+0,0,55315.0,553.15,440.0,4.4,0.9219166666666666,0.007333333333333334,442.0,,,,,25.368396787253932,24,0.75,3,4,2,13,60,1,0,1,0,1,0,1,0,0,0,1,0,0,0
MX2B8duE,18,black,stevenhan,axb6,10+0,0,45731.0,457.31,0.0,,0.7621833333333333,0.0,445.0,,,,,27.60434748368452,23,0.71875,3,4,2,12,59,1,0,1,0,1,0,1,0,1,0,0,0,0,0
MX2B8duE,19,white,ricjimenez_50,Rxd4,10+0,0,55147.0,551.47,168.0,1.68,0.9191166666666667,0.0028,453.0,,,,,4.642796092394707,22,0.6875,3,3,2,12,54,1,0,1,0,1,0,1,0,0,0,0,1,0,0
MX2B8duE,19,black,stevenhan,b5,10+0,0,45571.0,455.71,160.0,1.6,0.7595166666666666,0.002666666666666667,438.0,,,,,6.128258770283412,22,0.6875,3,3,2,12,54,1,0,1,0,1,0,1,0,1,0,0,0,0,0
MX2B8duE,20,white,ricjimenez_50,Nc5,10+0,0,54211.0,542.11,936.0,9.36,0.9035166666666666,0.0156,452.0,,,,,6.847546194724712,22,0.6875,3,3,2,12,54,1,0,1,0,1,0,1,0,0,1,0,0,0,0
MX2B8duE,20,black,stevenhan,Rb6,10+0,0,45451.0,454.51,120.0,1.2,0.7575166666666666,0.002,446.0,,,,,5.734883511361751,22,0.6875,3,3,2,12,54,1,0,1,0,1,0,1,0,0,0,0,1,0,0
MX2B8duE,21,white,ricjimenez_50,b4,10+0,0,51899.0,518.99,2312.0,23.12,0.8649833333333333,0.038533333333333336,413.0,,,,,17.146428199482248,22,0.6875,3,3,2,12,54,1,0,1,0,1,0,1,0,1,0,0,0,0,0
MX2B8duE,21,black,stevenhan,Ra8,10+0,0,44579.0,445.79,872.0,8.72,0.7429833333333333,0.014533333333333334,441.0,,,,,14.522013940527977,22,0.6875,3,3,2,12,54,1,0,1,0,1,0,1,0,0,0,0,1,0,0
